Order_ID,Order_Date,Category,Product_Name,Quantity,Price,Sales,Region,Customer_Name,Payment_Method
AMZ101732,2023-07-02,Grocery & Gourmet,Honey 500g,5.0,412.6,2063.0,east,Arjun Das,Cash on Delivery
AMZ104376,2024-06-15,Office Products,Whiteboard Marker Set,8.0,496.31,3970.48,EAST,Aditya Menon,Credit Card
AMZ100443,2024-09-01,Books,Biography,2.0,630.11,1260.22,North,Kavya Singh,Debit Card
AMZ102008,2024-12-22,Furniture,Bookshelf,9.0,2153.93,19385.37,East,Shreya Gupta,Cash on Delivery
AMZ100966,2024-04-25,Beauty & Personal Care,Trimmer,3.0,1049.83,3149.49,East,Sanjay Iyer,Debit Card
AMZ104500,2023-11-21,Toys & Games,Building Blocks Set,5.0,471.89,2359.45,CENTRAL ,Suresh Bose,Net Banking
AMZ105053,2024-07-08,Books,Biography,4.0,380.0,1520.0,NORTH,Manoj Iyer,Amazon Pay
AMZ102839,2024-11-15,Home & Kitchen,Bed Sheet Set,7.0,3802.86,26620.02,east,Shreya Das,Cash on Delivery
AMZ102525,2023-10-17,Office Products,Stapler,6.0,369.81,2218.86,Central,Vivek Pillai,UPI
AMZ105187,2023-06-07,Clothing,Running Shoes,7.0,1443.51,10104.57, West,Arjun Kapoor,Amazon Pay
AMZ104637,2023-12-08,Furniture,Bean Bag,3.0,11193.43,33580.29,Central,Manoj Verma,Cash on Delivery
AMZ101097,2024-06-18,Books,Children's Story Book,9.0,838.68,7548.12,Central,Arjun Das,Net Banking
AMZ100086,2024-12-18,Home & Kitchen,Blender,3.0,2754.12,8262.36,South ,Deepak Iyer,Amazon Pay
AMZ101709,2024-01-26,Home & Kitchen,Vacuum Cleaner,2.0,4157.97,8315.94,West,Arjun Gupta,UPI
AMZ104387,2024-08-01,Home & Kitchen,Air Fryer,2.0,4245.79,8491.58,south,Rohan Verma,Net Banking
AMZ105347,2024-01-30,Beauty & Personal Care,Sunscreen SPF50,6.0,840.64,5043.84,west,Karthik Joshi,Cash on Delivery
AMZ101396,2023-11-30,Grocery & Gourmet,Almonds 500g,-7.0,821.7,5751.9,East,Meera Verma,Credit Card
AMZ102015,2024-09-19,Toys & Games,Soft Toy,2.0,1717.19,3434.38,EAST,Farhan Reddy,Amazon Pay
AMZ100377,2024-01-20,Electronics,Bluetooth Speaker,6.0,828.92,4973.52, West,Ananya Joshi,Net Banking
AMZ102266,2023-08-02,Grocery & Gourmet,Green Tea Pack,9.0,228.84,2059.56,West,Vivek Bose,Net Banking
AMZ102830,2023-04-18,Books,Cookbook,10.0,378.46,3784.6,South ,Divya Reddy,Cash on Delivery
AMZ100883,2024-02-18,Clothing,Denim Jacket,7.0,597.14,4179.98,east,Neha Malhotra,Debit Card
AMZ102278,2023-03-31,Sports & Fitness,Badminton Racket,10.0,2508.24,25082.4,NORTH,Priya Verma,Net Banking
AMZ101746,2024-09-17,Home & Kitchen,LED Desk Lamp,1.0,1189.27,1189.27,EAST,Sanjay Chatterjee,Credit Card
AMZ100685,2024-07-15,Beauty & Personal Care,Perfume 100ml,5.0,1324.19,6620.95,West,Shreya Sharma,UPI
AMZ105775,2023-06-27,Toys & Games,Building Blocks Set,7.0,1605.43,11238.01,central,Neha Patel,Cash on Delivery
AMZ103814,2023-09-02,Books,Biography,2.0,324.71,649.42,West,Ritu Joshi,Net Banking
AMZ104083,2024-12-18,Electronics,Smart Watch,7.0,4870.67,34094.69,central,Lakshmi Patel,Amazon Pay
AMZ100637,2023-02-06,Home & Kitchen,LED Desk Lamp,5.0,681.38,3406.9,west,Pooja Verma,Credit Card
AMZ103001,2024-11-26,Toys & Games,Remote Control Car,1.0,1238.81,1238.81,North,Sanjay Menon,Cash on Delivery
AMZ100395,2023-12-17,Office Products,Stapler,8.0,757.9,6063.2, North,Imran Bose,Cash on Delivery
AMZ103323,2024-10-11,Furniture,Bedside Table,10.0,10381.41,103814.1,West,Priya Rao,Amazon Pay
AMZ103617,2024-07-02,Office Products,Stapler,3.0,470.0,1410.0,EAST,Karthik Malhotra,Debit Card
AMZ103506,2024-08-21,Home & Kitchen,Electric Kettle,6.0,432.11,2592.66,CENTRAL ,Lakshmi Nair,Credit Card
AMZ100532,2023-01-08,Beauty & Personal Care,Sunscreen SPF50,6.0,594.62,3567.72,West,Tanvi Bose,UPI
AMZ101314,2024-03-03,Electronics,Action Camera,6.0,5183.15,31098.9, North,Suresh Gupta,Credit Card
AMZ100664,2023-12-13,Electronics,Action Camera,4.0,881.26,3525.04,South,Priya Kumar,Credit Card
AMZ101315,2023-05-09,Clothing,Men's T-Shirt,6.0,803.26,4819.56,South,Arjun Malhotra,Net Banking
AMZ102797,2023-05-16,Books,Self-Help Book,3.0,307.67,923.01,West,Ananya Singh,Cash on Delivery
AMZ102556,2024-07-29,Beauty & Personal Care,Hair Dryer,2.0,1748.84,3497.68, North,Meera Reddy,UPI
AMZ103569,2023-03-08,Furniture,Bookshelf,7.0,10638.46,74469.22,west,Vivek Reddy,Cash on Delivery
AMZ105208,2024-06-13,Furniture,Study Table,1.0,6479.05,6479.05,East,Meera Pillai,Net Banking
AMZ100382,2023-06-05,Office Products,Gel Pens Set,3.0,994.08,2982.24,West,Aditya Sharma,
AMZ100533,2023-04-29,Home & Kitchen,LED Desk Lamp,4.0,1623.65,6494.6,East,Manoj Chatterjee,Net Banking
AMZ102932,2024-07-29,Books,Biography,1.0,424.58,424.58,central,Zoya Gupta,Cash on Delivery
AMZ101681,2023-04-03,Beauty & Personal Care,Lipstick Set,8.0,237.05,1896.4,CENTRAL ,Arjun Singh,Net Banking
AMZ102418,2023-11-29,Office Products,Printer Paper A4,7.0,156.87,1098.09,South ,Manoj Das,Credit Card
AMZ101366,2023-03-11,Clothing,Formal Shirt,10.0,1845.88,18458.8,south,Vivek Rao,UPI
AMZ101187,2024-10-19,Beauty & Personal Care,Perfume 100ml,3.0,1979.21,5937.63,NORTH,Farhan Malhotra,Cash on Delivery
AMZ104450,2024-03-11,Sports & Fitness,Cricket Bat,9.0,3493.83,31444.47,east,Manoj Joshi,Credit Card
AMZ103291,2023-04-06,Toys & Games,Building Blocks Set,2.0,1782.11,3564.22, North,Shreya Malhotra,UPI
AMZ103959,2023-05-04,Toys & Games,Puzzle 1000pc,1.0,,,NORTH,Zoya Menon,Credit Card
AMZ104010,2024-03-13,Home & Kitchen,Storage Containers,8.0,1797.58,14380.64,central,Karthik Kapoor,Cash on Delivery
AMZ101852,2023-01-28,Sports & Fitness,Skipping Rope,10.0,2034.37,20343.7,CENTRAL ,Karthik Menon,UPI
AMZ100437,2024-10-22,Home & Kitchen,Vacuum Cleaner,6.0,1096.58,6579.48,South ,Priya Kumar,Credit Card
AMZ100460,2024-01-21,Sports & Fitness,Badminton Racket,9.0,2623.09,23607.81,north,Isha Kapoor,Amazon Pay
AMZ105406,2023-01-05,Beauty & Personal Care,Hair Dryer,6.0,991.5,5949.0,SOUTH,Farhan Rao,Cash on Delivery
AMZ102654,2023-01-20,Books,Cookbook,5.0,375.07,1875.35,West,Manoj Joshi,Amazon Pay
AMZ105201,2023-10-20,Clothing,Women's Kurti,3.0,730.65,2191.95,East,Karthik Kapoor,Debit Card
AMZ103305,2023-03-11,Clothing,Yoga Pants,9.0,715.28,6437.52,Central,Yash Chatterjee,UPI
AMZ104313,2024-03-11,Toys & Games,Soft Toy,8.0,1326.2,10609.6,,Ritu Das,Cash on Delivery
AMZ101961,2023-11-09,Electronics,Smart Watch,8.0,3807.06,30456.48,West,Pooja Bhatt,UPI
AMZ100796,2023-07-07,Toys & Games,Remote Control Car,8.0,695.14,5561.12,Central,Meera Bhatt,Cash on Delivery
AMZ103944,2024-05-22,Sports & Fitness,Resistance Bands,9.0,530.06,4770.54,west,Lakshmi Chatterjee,Amazon Pay
AMZ102043,2023-01-27,Furniture,Bedside Table,10.0,10449.45,104494.5,Central,Suresh Bhatt,Cash on Delivery
AMZ105772,2023-06-30,Electronics,USB-C Cable,4.0,3893.86,15575.44,West,Kavya Bhatt,UPI
AMZ105530,2024-07-25,Electronics,Wireless Mouse,4.0,4209.59,16838.36,East,Priya Chatterjee,Credit Card
AMZ101720,2023-07-30,Electronics,Action Camera,4.0,1413.73,5654.92,,Farhan Patel,UPI
AMZ100233,2023-11-02,Office Products,Notebook Pack,3.0,350.8,1052.4, North,Anusha Rao,Amazon Pay
AMZ103770,2024-10-29,Clothing,Casual Sneakers,6.0,384.59,2307.54,East,Ananya Singh,Debit Card
AMZ104360,2023-04-02,Grocery & Gourmet,Instant Coffee Jar,4.0,598.71,2394.84,SOUTH,Ritu Bose,Credit Card
AMZ102795,2024-07-07,Clothing,Casual Sneakers,9.0,681.54,6133.86, North,Imran Sharma,Amazon Pay
AMZ105533,2024-01-08,Sports & Fitness,Yoga Mat,5.0,2288.95,11444.75, North,Tanvi Pillai,
AMZ104004,2023-10-06,Books,Self-Help Book,2.0,127.77,255.54,west,Kavya Sharma,Amazon Pay
AMZ104532,2023-09-08,Furniture,Bedside Table,6.0,9793.88,58763.28,North,Imran Singh,Credit Card
AMZ100507,2024-09-26,Electronics,Bluetooth Speaker,9.0,4064.4,36579.6,North,Priya Kapoor,Cash on Delivery
AMZ105068,2023-05-12,Furniture,Study Table,1.0,8504.67,8504.67,south,Ritu Agarwal,Net Banking
AMZ101950,2023-06-13,Grocery & Gourmet,Green Tea Pack,4.0,221.96,887.84, North,Suresh Gupta,Credit Card
AMZ100384,2023-08-29,Home & Kitchen,LED Desk Lamp,7.0,4444.17,31109.19,East,Tanvi Patel,Cash on Delivery
AMZ101045,2024-05-12,Office Products,Notebook Pack,3.0,370.29,1110.87, North,Zoya Sharma,Amazon Pay
AMZ104125,2024-03-03,Toys & Games,Board Game,4.0,484.94,1939.76,south,Sanjay Das,UPI
AMZ101393,2023-08-08,Grocery & Gourmet,Honey 500g,9.0,892.5,8032.5,Central,Manoj Bhatt,Net Banking
AMZ100831,2024-01-10,Books,Children's Story Book,9.0,818.75,7368.75,North,,Debit Card
AMZ104946,2024-02-26,Clothing,Winter Hoodie,6.0,2475.37,14852.22,South,Aditya Bhatt,Cash on Delivery
AMZ102796,2024-08-22,Grocery & Gourmet,Honey 500g,3.0,857.31,2571.93,east,Divya Rao,Net Banking
AMZ101391,2024-09-17,Toys & Games,Soft Toy,6.0,1403.62,8421.72,central,Nikhil Chatterjee,Net Banking
AMZ103623,2024-01-19,Office Products,Whiteboard Marker Set,3.0,86.13,258.39,CENTRAL ,Manoj Gupta,Cash on Delivery
AMZ102586,2023-01-30,Sports & Fitness,Cricket Bat,2.0,331.56,663.12,,Ritu Malhotra,Cash on Delivery
AMZ104091,2024-09-09,Furniture,Office Chair,2.0,4877.35,9754.7, West,Priya Joshi,Cash on Delivery
AMZ105116,2024-01-08,Office Products,Notebook Pack,10.0,451.31,4513.1,central,Meera Chatterjee,Net Banking
AMZ101703,2023-08-31,Books,Self-Help Book,5.0,766.23,3831.15, North,Manoj Gupta,UPI
AMZ101881,2024-01-19,Home & Kitchen,Vacuum Cleaner,1.0,3251.73,3251.73,North,Rahul Menon,Amazon Pay
AMZ103928,2023-01-04,Electronics,Bluetooth Speaker,7.0,1084.91,7594.37,west,Vivek Gupta,Debit Card
AMZ101484,2024-09-05,Clothing,Winter Hoodie,7.0,1273.57,8914.99,Central,Anusha Iyer,Amazon Pay
AMZ100374,2024-01-10,Electronics,Portable SSD,4.0,3552.86,14211.44,CENTRAL ,Arjun Menon,Cash on Delivery
AMZ102554,2024-10-13,Toys & Games,Puzzle 1000pc,4.0,1034.54,4138.16,north,Farhan Patel,Cash on Delivery
AMZ103264,2023-06-21,Books,Self-Help Book,10.0,747.47,7474.7,North,Nikhil Joshi,Amazon Pay
AMZ102438,2023-07-04,Electronics,Wireless Earbuds,4.0,5979.32,23917.28,CENTRAL ,Farhan Kapoor,Cash on Delivery
AMZ104144,2023-07-19,Sports & Fitness,Cricket Bat,2.0,3042.42,6084.84,South,Aditya Patel,Cash on Delivery
AMZ102861,2023-11-20,Furniture,Study Table,8.0,7742.63,61941.04,east,Sanjay Patel,Amazon Pay
AMZ101702,2024-02-27,Grocery & Gourmet,Almonds 500g,1.0,184.83,184.83,EAST,Imran Patel,Debit Card
AMZ104374,2023-05-04,Grocery & Gourmet,Instant Coffee Jar,1.0,506.87,506.87,South,Deepak Singh,UPI
AMZ101112,2024-10-30,Home & Kitchen,LED Desk Lamp,3.0,4609.15,13827.45,West,Shreya Bhatt,Net Banking
AMZ102589,2024-05-04,Sports & Fitness,Yoga Mat,10.0,1528.46,15284.6,central,Zoya Nair,Cash on Delivery
AMZ104413,2024-01-29,Toys & Games,Puzzle 1000pc,9.0,1610.94,14498.46,central,Arjun Reddy,Net Banking
AMZ103229,2024-04-23,Furniture,Office Chair,1.0,5307.37,5307.37,West,Neha Bose,UPI
AMZ101955,2023-06-26,Books,Self-Help Book,2.0,600.7,1201.4,Central,Isha Joshi,Debit Card
AMZ103982,2023-07-24,Furniture,Bedside Table,9.0,2619.91,23579.19,South,Ananya Bose,Debit Card
AMZ100566,2023-09-29,Toys & Games,Board Game,6.0,297.96,1787.76,East,Priya Menon,Debit Card
AMZ104483,2023-04-21,Toys & Games,Board Game,8.0,1563.81,12510.48, West,Ritu Singh,Amazon Pay
AMZ101113,2023-05-30,Sports & Fitness,Yoga Mat,10.0,802.12,8021.2,north,Imran Das,Amazon Pay
AMZ105174,2024-09-01,Sports & Fitness,Cricket Bat,2.0,1356.18,2712.36,East,Karthik Kapoor,Cash on Delivery
AMZ102330,2024-02-23,Office Products,Notebook Pack,1.0,805.64,805.64,South,Shreya Rao,Cash on Delivery
AMZ103578,2023-07-06,Books,Biography,7.0,223.53,1564.71,central,Isha Reddy,UPI
AMZ101454,2023-10-15,Clothing,Formal Shirt,4.0,862.09,3448.36,North,Rahul Kumar,Cash on Delivery
AMZ103341,2023-07-25,Beauty & Personal Care,Perfume 100ml,9.0,775.09,6975.81,Central,Anusha Singh,Debit Card
AMZ104039,2024-05-22,Electronics,USB-C Cable,3.0,2776.46,8329.38,CENTRAL ,Sanjay Rao,Net Banking
AMZ105659,2024-06-05,Clothing,Denim Jacket,6.0,1211.14,7266.84, West,Pooja Pillai,Amazon Pay
AMZ102118,2023-09-10,Toys & Games,Building Blocks Set,9.0,1721.51,15493.59,central,Pooja Bose,Net Banking
AMZ104808,2024-08-18,Office Products,Gel Pens Set,9.0,507.58,4568.22,north,Deepak Singh,Credit Card
AMZ102609,2023-04-16,Furniture,Bookshelf,7.0,6446.08,45122.56,NORTH,Shreya Gupta,Cash on Delivery
AMZ102096,2024-01-25,Sports & Fitness,Yoga Mat,,1198.98,,North,Nikhil Rao,Net Banking
AMZ100371,2024-04-09,Furniture,Bookshelf,1.0,10310.9,10310.9, West,Aditya Malhotra,Amazon Pay
AMZ102624,2023-02-08,Office Products,Notebook Pack,1.0,983.8,983.8, West,Farhan Gupta,Debit Card
AMZ101058,2024-04-23,Toys & Games,Remote Control Car,3.0,311.59,934.77,North,Suresh Patel,UPI
AMZ100673,2024-12-03,Home & Kitchen,Bed Sheet Set,3.0,614.43,1843.29,South,Suresh Nair,
AMZ103285,2023-11-02,Electronics,Mechanical Keyboard,3.0,3776.38,11329.14,West,Nikhil Menon,Net Banking
AMZ105728,2023-10-13,Office Products,Printer Paper A4,4.0,305.33,1221.32,West,Divya Malhotra,Debit Card
AMZ102030,2024-04-03,Beauty & Personal Care,Face Serum,3.0,458.5,1375.5,East,Meera Menon,Amazon Pay
AMZ100535,2023-09-02,Office Products,Notebook Pack,4.0,113.51,454.04,NORTH,Karthik Chatterjee,Net Banking
AMZ100857,2023-01-18,Clothing,Winter Hoodie,6.0,953.49,5720.94,east,Vivek Reddy,Net Banking
AMZ103302,2023-03-17,Grocery & Gourmet,Almonds 500g,8.0,716.79,5734.32,Central,Ananya Das,Amazon Pay
AMZ103604,2024-09-19,Clothing,Running Shoes,6.0,914.38,5486.28,East,Tanvi Gupta,Credit Card
AMZ103726,2024-04-06,Grocery & Gourmet,Basmati Rice 5kg,10.0,732.32,7323.2,West,Isha Gupta,UPI
AMZ103055,2024-09-07,Electronics,USB-C Cable,9.0,3820.93,34388.37,NORTH,Yash Pillai,Amazon Pay
AMZ101979,2023-10-09,Home & Kitchen,Vacuum Cleaner,5.0,2145.73,10728.65,south,Tanvi Rao,Net Banking
AMZ104034,2023-10-31,Toys & Games,Building Blocks Set,7.0,1552.77,10869.39,West,Pooja Nair,Cash on Delivery
AMZ102599,2023-07-01,Clothing,Yoga Pants,7.0,1783.99,12487.93,West,Divya Kapoor,
AMZ103502,2023-03-18,Grocery & Gourmet,Basmati Rice 5kg,4.0,645.3,2581.2,south,Tanvi Sharma,Amazon Pay
AMZ103308,2023-04-27,Home & Kitchen,Storage Containers,2.0,538.94,1077.88,CENTRAL ,Arjun Menon,Cash on Delivery
AMZ100191,2023-06-06,Furniture,Study Table,3.0,11249.09,33747.27,Central,Arjun Chatterjee,UPI
AMZ102967,2024-04-23,Books,Self-Help Book,9.0,736.96,6632.64,NORTH,Tanvi Pillai,Net Banking
AMZ104894,2023-06-19,Electronics,Power Bank,-9.0,1565.94,14093.46,East,Imran Pillai,UPI
AMZ102889,2023-05-25,Clothing,Running Shoes,3.0,2427.33,7281.99, North,Priya Rao,Cash on Delivery
AMZ104839,2024-07-22,Beauty & Personal Care,Hair Dryer,3.0,1297.16,3891.48,CENTRAL ,Ritu Das,UPI
AMZ100346,2023-12-29,Grocery & Gourmet,Almonds 500g,2.0,126.32,252.64,Central,Yash Singh,UPI
AMZ105222,2023-07-07,Sports & Fitness,Dumbbell Set,5.0,2578.39,12891.95, North,Kavya Patel,Credit Card
AMZ101448,2023-12-15,Books,Fiction Novel,3.0,,,SOUTH,Divya Rao,Amazon Pay
AMZ103820,2023-07-28,Sports & Fitness,Cricket Bat,7.0,2104.37,14730.59,north,Isha Menon,Cash on Delivery
AMZ105716,2023-03-21,Toys & Games,Soft Toy,1.0,773.09,773.09,central,Yash Bhatt,Debit Card
AMZ100111,2024-04-20,Home & Kitchen,LED Desk Lamp,4.0,2683.43,10733.72,East,Rohan Iyer,Amazon Pay
AMZ103340,2023-02-23,Grocery & Gourmet,Green Tea Pack,2.0,352.41,704.82, West,Tanvi Reddy,
AMZ102785,2024-07-15,Grocery & Gourmet,Honey 500g,6.0,380.39,2282.34,East,Suresh Kapoor,Cash on Delivery
AMZ100004,2024-07-07,Electronics,Power Bank,9.0,5220.58,46985.22,North,Aditya Pillai,Debit Card
AMZ102454,2024-06-09,Beauty & Personal Care,Hair Dryer,4.0,1678.18,6712.72,CENTRAL ,Kavya Verma,Cash on Delivery
AMZ101761,2024-12-18,Clothing,Winter Hoodie,10.0,441.49,4414.9,NORTH,Farhan Gupta,Debit Card
AMZ105358,2023-06-23,Clothing,Running Shoes,3.0,1415.01,4245.03,west,Farhan Rao,Amazon Pay
AMZ100702,2023-08-03,Clothing,Women's Kurti,9.0,1385.17,12466.53,Central,Karthik Das,Cash on Delivery
AMZ103464,2023-07-31,Electronics,Portable SSD,3.0,2047.6,6142.8,central,Ananya Bhatt,Credit Card
AMZ103119,2023-07-23,Furniture,Study Table,6.0,9121.89,54731.34,South ,Priya Nair,UPI
AMZ105557,2023-07-20,Electronics,Wireless Earbuds,4.0,2795.13,11180.52,SOUTH,Vikram Chatterjee,Cash on Delivery
AMZ105729,2024-12-16,Beauty & Personal Care,Trimmer,6.0,1841.78,11050.68,South ,Suresh Patel,Cash on Delivery
AMZ100602,2024-08-05,Furniture,Bean Bag,3.0,3199.11,9597.33,central,Yash Malhotra,Credit Card
AMZ105582,2024-08-26,Home & Kitchen,Vacuum Cleaner,2.0,736.33,1472.66,CENTRAL ,Kavya Das,Amazon Pay
AMZ104769,2023-09-17,Furniture,Bookshelf,2.0,7922.14,15844.28,NORTH,Imran Menon,Debit Card
AMZ100514,2024-12-24,Electronics,Smart Watch,1.0,1487.96,1487.96,West,Aditya Chatterjee,UPI
AMZ103183,2023-06-22,Furniture,Bean Bag,7.0,8635.88,60451.16,,Ritu Rao,Cash on Delivery
AMZ101135,2024-12-16,Electronics,Portable SSD,2.0,3177.14,6354.28,central,Suresh Kumar,Credit Card
AMZ104098,2023-03-02,Beauty & Personal Care,Lipstick Set,3.0,1958.04,5874.12,Central,Vikram Singh,Net Banking
AMZ101190,2024-08-22,Books,Biography,4.0,698.59,2794.36,East,Divya Rao,Credit Card
AMZ103078,2023-02-08,Toys & Games,Building Blocks Set,10.0,1875.93,18759.3,South,Anusha Kapoor,
AMZ101294,2023-12-09,Clothing,Formal Shirt,2.0,973.36,1946.72,West,Sanjay Patel,Amazon Pay
AMZ103650,2024-06-13,Books,Cookbook,6.0,269.65,1617.9,central,Lakshmi Nair,Net Banking
AMZ104608,2024-07-18,Grocery & Gourmet,Honey 500g,9.0,245.09,2205.81,central,Tanvi Malhotra,Amazon Pay
AMZ103646,2024-10-29,Electronics,USB-C Cable,2.0,5218.14,10436.28,east,Neha Malhotra,Debit Card
AMZ103095,2023-11-28,Toys & Games,Remote Control Car,7.0,623.15,4362.05,,Sneha Verma,UPI
AMZ100885,2024-02-22,Furniture,Study Table,5.0,8312.91,41564.55,Central,Sneha Kumar,UPI
AMZ104748,2023-09-20,Home & Kitchen,Air Fryer,8.0,625.34,5002.72,North,Kavya Bhatt,
AMZ105519,2024-02-24,Clothing,Men's T-Shirt,1.0,912.09,912.09,east,Rohan Sharma,Amazon Pay
AMZ101671,2023-06-12,Furniture,Office Chair,7.0,2886.38,20204.66,north,Sanjay Sharma,UPI
AMZ105396,2023-05-02,Clothing,Formal Shirt,8.0,1102.99,8823.92,South,Priya Kapoor,Net Banking
AMZ105041,2023-07-31,Grocery & Gourmet,Basmati Rice 5kg,7.0,711.03,4977.21, West,Farhan Iyer,Credit Card
AMZ105093,2024-12-29,Office Products,Stapler,1.0,432.4,432.4,north,Suresh Bhatt,UPI
AMZ103475,2024-10-03,Home & Kitchen,LED Desk Lamp,10.0,3108.77,31087.7,Central,Imran Joshi,Cash on Delivery
AMZ101774,2024-01-01,Sports & Fitness,Resistance Bands,7.0,588.31,4118.17,West,Priya Nair,Credit Card
AMZ104200,2024-08-13,Furniture,Bedside Table,5.0,2884.01,14420.05,north,Priya Kapoor,Amazon Pay
AMZ100760,2024-05-02,Toys & Games,Board Game,2.0,739.65,1479.3,South ,Farhan Iyer,Debit Card
AMZ103355,2023-04-07,Furniture,Bedside Table,10.0,12908.34,129083.4,NORTH,Arjun Menon,Debit Card
AMZ103923,2023-05-16,Sports & Fitness,Skipping Rope,1.0,573.69,573.69,north,Vikram Agarwal,Credit Card
AMZ105626,2023-09-05,Toys & Games,Building Blocks Set,6.0,619.73,3718.38,west,Rahul Sharma,Cash on Delivery
AMZ104735,2023-09-02,Electronics,Smart Watch,10.0,5105.09,51050.9,Central,Suresh Bose,Cash on Delivery
AMZ101834,2023-09-22,Beauty & Personal Care,Face Serum,6.0,1993.15,11958.9,south,Meera Joshi,Debit Card
AMZ100881,2024-12-03,Clothing,Denim Jacket,5.0,2102.15,10510.75,East,Imran Iyer,Cash on Delivery
AMZ103952,2023-10-18,Electronics,Mechanical Keyboard,3.0,2368.56,7105.68,CENTRAL ,Vikram Bhatt,Debit Card
AMZ101682,2024-09-03,Toys & Games,Puzzle 1000pc,2.0,1550.2,3100.4,East,Nikhil Malhotra,Credit Card
AMZ105707,2024-01-19,Home & Kitchen,Bed Sheet Set,5.0,3701.53,18507.65,west,Shreya Iyer,
AMZ105022,2023-06-25,Toys & Games,Building Blocks Set,,1574.15,,east,Nikhil Chatterjee,Net Banking
AMZ103344,2023-06-30,Grocery & Gourmet,Honey 500g,5.0,540.52,2702.6,South,Ritu Verma,UPI
AMZ102955,2024-08-25,Home & Kitchen,Air Fryer,8.0,3277.72,26221.76,west,Shreya Pillai,Credit Card
AMZ104656,2023-11-20,Books,Biography,6.0,764.7,4588.2,EAST,Sanjay Singh,Debit Card
AMZ101497,2024-03-03,Grocery & Gourmet,Green Tea Pack,9.0,213.44,1920.96,South,Kavya Singh,Debit Card
AMZ100215,2024-10-22,Sports & Fitness,Cricket Bat,8.0,2432.7,19461.6,West,Sneha Iyer,UPI
AMZ103921,2024-02-22,Electronics,Mechanical Keyboard,6.0,1273.02,7638.12,Central,Divya Iyer,Debit Card
AMZ105080,2023-08-07,Electronics,Laptop Stand,6.0,3054.96,18329.76,east,Ananya Gupta,Credit Card
AMZ102665,2023-12-23,Office Products,Desk Organizer,6.0,286.26,1717.56,south,Deepak Iyer,Net Banking
AMZ103858,2023-01-22,Clothing,Women's Kurti,7.0,1298.47,9089.29,North,Deepak Malhotra,Amazon Pay
AMZ100076,2024-02-25,Toys & Games,Building Blocks Set,9.0,1187.61,10688.49,west,Nikhil Reddy,Credit Card
AMZ101301,2024-06-20,Books,Children's Story Book,9.0,719.16,6472.44,CENTRAL ,Rahul Sharma,
AMZ102037,2023-05-02,Clothing,Men's T-Shirt,1.0,1309.61,1309.61,South ,Lakshmi Das,Net Banking
AMZ104276,2023-11-20,Clothing,Formal Shirt,4.0,941.45,3765.8, North,Divya Patel,Amazon Pay
AMZ104230,2024-03-06,Grocery & Gourmet,Honey 500g,10.0,253.02,2530.2,,Anusha Nair,Cash on Delivery
AMZ102568,2024-02-06,Furniture,Study Table,7.0,1577.05,11039.35,South ,Neha Kapoor,Debit Card
AMZ100442,2024-06-14,Home & Kitchen,Air Fryer,5.0,4990.34,24951.7,South,Suresh Joshi,Cash on Delivery
AMZ104850,2023-12-22,Electronics,Mechanical Keyboard,2.0,5518.93,11037.86,West,Anusha Pillai,Amazon Pay
AMZ101037,2023-11-24,Electronics,Portable SSD,9.0,3231.93,29087.37, North,Vikram Kapoor,Net Banking
AMZ101937,2023-01-10,Toys & Games,Board Game,6.0,1748.58,10491.48,EAST,Farhan Reddy,Net Banking
AMZ102681,2024-01-20,Clothing,Running Shoes,2.0,890.25,1780.5,,Yash Menon,Credit Card
AMZ101896,2024-03-02,Toys & Games,Puzzle 1000pc,2.0,836.87,1673.74, West,Lakshmi Agarwal,Cash on Delivery
AMZ103809,2024-09-14,Sports & Fitness,Cricket Bat,10.0,566.78,5667.8,,Lakshmi Agarwal,UPI
AMZ100942,2023-06-14,Electronics,Portable SSD,2.0,1114.32,2228.64,South ,Rohan Nair,Credit Card
AMZ104243,2023-03-19,Home & Kitchen,Air Fryer,2.0,890.56,1781.12,SOUTH,Divya Das,Net Banking
AMZ104812,2024-04-26,Office Products,Gel Pens Set,,943.55,,,Pooja Menon,Amazon Pay
AMZ103610,2024-02-25,Office Products,Whiteboard Marker Set,,664.42,,South ,Neha Chatterjee,UPI
AMZ104932,2024-05-19,Office Products,Notebook Pack,3.0,787.53,2362.59,NORTH,Sanjay Joshi,Net Banking
AMZ104481,2023-06-02,Home & Kitchen,Blender,3.0,4530.42,13591.26,South ,Ananya Menon,Net Banking
AMZ102924,2024-06-27,Clothing,Formal Shirt,6.0,782.88,4697.28,North,Sneha Joshi,Net Banking
AMZ104462,2024-04-12,Electronics,Wireless Earbuds,2.0,1134.81,2269.62,EAST,Rahul Gupta,Debit Card
AMZ103185,2024-10-07,Home & Kitchen,Blender,6.0,4213.09,25278.54,East,Yash Menon,Net Banking
AMZ105013,2024-07-15,Toys & Games,Puzzle 1000pc,2.0,,,central,Neha Reddy,Debit Card
AMZ102973,2024-01-13,Office Products,Stapler,3.0,484.46,1453.38, North,Rohan Kumar,Amazon Pay
AMZ101748,2023-12-05,Furniture,Bean Bag,9.0,4729.28,42563.52,south,Kavya Das,Net Banking
AMZ102867,2024-10-25,Books,Fiction Novel,10.0,438.53,4385.3,South ,Zoya Nair,
AMZ103074,2023-02-27,Grocery & Gourmet,Green Tea Pack,2.0,582.9,1165.8,East,Farhan Iyer,Credit Card
